,2009,2010,2011,2012,2013,2014,2015,2016,AggregateTravelTime,BldgArea,MedianHI,NumBike,NumWalk,NumWorkers_Transit,Salecount,Saleprice,TotalPopRace,TotalWhite,Tract,Under18,Year,pctC,pctM,pctR,TRACTCE,Shape_Area
3498,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8704452932247.71,46923.0,1.07,4.98,24.91,0.03053435114503817,1583750.0,3453,76.83,58400,1.46,2011,0.03242683465578868,0.0,0.9675731653442112,58400,2.0023889077999998e-05
3499,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8704452932247.71,52635.0,0.32,3.8,24.43,0.07124681933842239,479428.5714285714,3447,76.41,58400,1.24,2012,0.03242683465578868,0.0,0.9675731653442112,58400,2.0023889077999998e-05
3500,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8710635547398.93,55441.0,0.26,2.11,27.84,0.06361323155216285,1720696.875,3506,78.78,58400,1.3,2013,0.032403818810600574,0.0,0.9675961811893994,58400,2.0023889077999998e-05
3501,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8710635547398.93,55786.0,0.46,5.02,29.57,0.11195928753180663,460781.875,3247,67.79,58400,0.83,2014,0.032403818810600574,0.0,0.9675961811893994,58400,2.0023889077999998e-05
3502,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8718925645259.21,58975.0,0.45,4.66,29.28,0.06870229007633588,988664.4230769231,3303,69.6,58400,0.96,2015,0.03237300872689115,0.0,0.9676269912731088,58400,2.0023889077999998e-05
3503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8434505372163.65,56343.0,0.33,3.32,30.47,0.06106870229007633,1155480.0,3072,75.49,58400,0.97,2016,0.03346466017256039,0.0,0.9665353398274396,58400,2.0023889077999998e-05
3504,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6036201494918.09,40341.0,0.0,4.22,24.54,0.02452316076294278,385946.54401154397,2604,38.59,58600,1.68,2009,0.07139080103851557,0.0,0.9286091989614844,58600,1.7388004705999998e-05
3505,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6047858956681.38,34205.0,0.0,4.73,23.74,0.057220708446866476,510152.75,2409,35.45,58600,1.28,2010,0.07125319274782665,0.0,0.9287468072521734,58600,1.7388004705999998e-05
3506,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6057060702523.14,41154.0,0.0,5.25,20.87,0.01634877384196185,470914.5967741936,2324,33.3,58600,1.27,2011,0.07114494655346268,0.0,0.9288550534465372,58600,1.7388004705999998e-05
3507,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6057060702523.14,47039.0,0.0,1.58,19.65,0.043596730245231606,698682.7272727273,2713,34.39,58600,1.29,2012,0.07114494655346268,0.0,0.9288550534465372,58600,1.7388004705999998e-05
3508,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1696.68,6053610047832.48,53148.0,1.49,2.48,22.32,0.01634877384196185,588187.5,2621,40.4,58600,1.12,2013,0.07118550031255877,0.0,0.9288144996874412,58600,1.7388004705999998e-05
3509,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1795.06,6061063461964.31,53636.0,1.62,1.89,25.7,0.05994550408719345,648429.1666666665,2591,46.55,58600,1.17,2014,0.07109796204186743,0.0,0.9289020379581324,58600,1.7388004705999998e-05
3510,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1887.89,6103845829037.36,56797.0,2.03,2.75,25.36,0.07901907356948229,1570888.8,2658,38.26,58600,1.19,2015,0.07059963046610078,0.0,0.9294003695338992,58600,1.7388004705999998e-05
3511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1847.49,5858797586180.04,60781.0,2.0,2.11,26.68,0.03814713896457767,1971154.0178571432,2744,36.44,58600,1.06,2016,0.07355250861859103,0.0,0.926447491381409,58600,1.7388004705999998e-05
3512,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1675.72,9691466175550.38,43832.0,0.0,2.96,24.85,0.039301310043668124,971503.6851851852,3147,82.62,58800,1.5,2009,0.0,0.0,1.0,58800,1.6978617788e-05
3513,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1658.03,9662771260211.37,47066.0,0.0,4.42,24.0,0.05676855895196506,575000.0,3300,84.39,58800,1.46,2010,0.0,0.0,1.0,58800,1.6978617788e-05
3514,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1771.61,9667600864188.79,50750.0,0.0,4.96,24.21,0.06986899563318777,1262626.25,3205,82.0,58800,1.22,2011,0.0,0.0,1.0,58800,1.6978617788e-05
3515,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9667600864188.79,50824.0,0.0,3.31,28.64,0.05676855895196506,495870.1319444446,3108,85.36,58800,0.97,2012,0.0,0.0,1.0,58800,1.6978617788e-05
3516,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9767196721820.69,56875.0,0.84,4.24,24.55,0.06986899563318777,1072435.8461538462,3581,75.06,58800,1.15,2013,0.0,0.0,1.0,58800,1.6978617788e-05
3517,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1978.77,9811528952476.82,67833.0,1.05,6.07,22.73,0.004366812227074236,1343857.142857143,3722,73.89,58800,1.01,2014,0.0,0.0,1.0,58800,1.6978617788e-05
3518,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1896.29,9850289469276.08,61964.0,1.0,4.99,22.17,0.05676855895196506,643506.0,3505,70.7,58800,1.05,2015,0.0,0.0,1.0,58800,1.6978617788e-05
3519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10073676322514.55,68438.0,0.84,6.06,24.22,0.004366812227074236,875583.25,3699,68.1,58800,1.03,2016,0.0,0.0,1.0,58800,1.6978617788e-05
3520,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4446874582630.49,72083.0,0.0,3.31,18.84,0.04830917874396135,682034.6851851853,1720,92.03,58900,0.41,2009,0.0,0.645865252388283,0.3541347476117171,58900,4.9287245666e-05
3521,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4558063591591.08,88971.0,3.43,1.03,25.14,0.026570048309178744,539016.3565891475,1750,84.06,58900,0.37,2010,0.0,0.6540414966277089,0.3459585033722909,58900,4.9287245666e-05
3522,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4531296017502.23,86797.0,4.09,1.81,29.94,0.05314009661835749,413297.61904761905,1710,83.33,58900,0.32,2011,0.0,0.6519978274798722,0.34800217252012783,58900,4.9287245666e-05
3523,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4781600124240.14,82731.0,5.68,2.75,36.81,0.04106280193236715,515500.0,1744,85.84,58900,0.28,2012,0.0,0.6680507943458681,0.3319492056541319,58900,4.9287245666e-05
3524,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2118.46,4758082883941.21,88672.0,6.64,3.35,38.28,0.036231884057971016,586706.1851851853,1912,82.9,58900,0.29,2013,0.0,0.6657171804694669,0.3342828195305331,58900,4.9287245666e-05
3525,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2246.24,4850510446862.27,83750.0,7.8,3.23,40.67,0.05555555555555555,514081.4285714286,1795,80.89,58900,0.26,2014,0.0,0.6720870144640674,0.3279129855359326,58900,4.9287245666e-05
3526,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2190.93,5090105900826.66,82311.0,3.53,4.7,43.0,0.05797101449275361,1581250.0,1786,89.92,58900,0.28,2015,0.0,0.6893158528093215,0.3106841471906785,58900,4.9287245666e-05
3527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2091.76,5073154253626.46,81202.0,3.3,4.67,41.76,0.014492753623188406,722630.1587301587,1820,87.69,58900,0.33,2016,0.0,0.6916191612762346,0.30838083872376537,58900,4.9287245666e-05
3528,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4794159885672.42,45230.0,0.0,4.15,18.13,0.08490566037735849,484647.7272727273,2383,31.98,59000,1.96,2009,0.19273767899694896,0.0,0.8072623210030511,59000,1.6859137352000002e-05
3529,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4888263158388.91,62083.0,0.0,5.27,33.75,0.02830188679245283,493652.380952381,1822,42.48,59000,0.35,2010,0.19313472932913814,0.0,0.8068652706708619,59000,1.6859137352000002e-05
3530,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4888263158388.91,49707.0,0.55,3.67,30.23,0.08490566037735849,1534924.8076923075,1826,43.59,59000,0.48,2011,0.19313472932913814,0.0,0.8068652706708619,59000,1.6859137352000002e-05
3531,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4947673078308.76,61094.0,1.03,2.83,34.0,0.050314465408805034,525909.09375,1838,37.32,59000,0.43,2012,0.20454003248874586,0.0,0.7954599675112541,59000,1.6859137352000002e-05
3532,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4954992551270.13,51429.0,0.33,1.94,31.54,0.03773584905660377,993369.0,1807,30.16,59000,0.56,2013,0.2017168460883753,0.0,0.7982831539116246,59000,1.6859137352000002e-05
3533,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4971778700768.25,49063.0,0.74,1.75,24.4,0.08490566037735849,1326588.5,1881,42.11,59000,0.78,2014,0.19736482625247706,0.0,0.8026351737475229,59000,1.6859137352000002e-05
3534,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5060460581031.99,49792.0,0.42,4.17,22.35,0.050314465408805034,327425.125,1893,40.57,59000,0.75,2015,0.20586766688155653,0.0,0.7941323331184434,59000,1.6859137352000002e-05
3535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4752574128028.85,55104.0,0.0,4.34,26.51,0.025157232704402517,4058913.0,1890,37.67,59000,0.67,2016,0.20824019679423092,0.0,0.7917598032057691,59000,1.6859137352000002e-05
3536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.69,8932017858392.92,50489.0,2.29,5.35,39.91,0.07916666666666666,619481.016025641,4187,93.43,59100,1.3,2009,0.0,0.0,0.9912515193650352,59100,2.0475653195e-05
3537,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1828.0,9089004303190.92,56573.0,1.46,6.19,35.63,0.0625,496879.0,3907,93.17,59100,0.95,2010,0.0,0.0018554211558849305,0.9895472030855982,59100,2.0475653195e-05
3538,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1833.56,9011136213474.04,58560.0,1.91,6.53,35.12,0.06666666666666668,435991.2561403508,3659,93.82,59100,0.83,2011,0.0,0.0018714544393251488,0.9894568771479316,59100,2.0475653195e-05
3539,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1826.88,9020010167250.74,60478.0,2.68,5.56,33.91,0.04583333333333333,433928.58730158734,3613,93.16,59100,0.83,2012,0.0,0.0018696132883860895,0.989467249551412,59100,2.0475653195e-05
3540,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9033347959085.71,62986.0,3.15,4.44,38.66,0.0625,541237.7794871795,3647,91.14,59100,0.68,2013,0.0,0.001866852793277816,0.989482801219915,59100,2.0475653195e-05
3541,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2189.02,9034324728901.52,66693.0,3.87,5.36,39.42,0.09583333333333334,772791.7666666666,3825,89.99,59100,0.56,2014,0.0,0.0018666509535705039,0.9894839383145648,59100,2.0475653195e-05
3542,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9057586502065.19,76532.0,4.32,4.3,44.13,0.1,1647046.3636363638,3818,91.72,59100,0.45,2015,0.0,0.0018618570042057585,0.9895109457564972,59100,2.0475653195e-05
3543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9039609053605.09,88222.0,3.79,4.77,46.76,0.04583333333333333,792576.6666666665,3877,90.84,59100,0.36,2016,0.0,0.0018655597570720274,0.9894900857357886,59100,2.0475653195e-05
3544,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9583759472924.62,50448.0,0.69,4.23,25.97,0.06944444444444445,436666.66666666674,4205,62.16,59200,1.69,2009,0.0675986516228784,0.0,0.9324013483771216,59200,2.3329811294999998e-05
3545,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9677236439901.52,52162.0,0.24,3.65,27.56,0.027777777777777776,396472.22222222225,4104,65.38,59200,1.5,2010,0.06694568453204859,0.0,0.9330543154679514,59200,2.3329811294999998e-05
3546,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9662842838695.15,51796.0,0.27,2.64,25.02,0.060185185185185175,669137.8571428572,4048,63.74,59200,1.4,2011,0.06704540564950097,0.0,0.9329545943504992,59200,2.3329811294999998e-05
3547,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9694450466835.64,55536.0,0.26,3.35,23.54,0.05555555555555555,507972.22222222225,4243,59.37,59200,1.28,2012,0.06682681190274382,0.0,0.933173188097256,59200,2.3329811294999998e-05
3548,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9728385589155.7,51214.0,0.22,3.21,23.06,0.0925925925925926,561884.7311827957,4172,63.28,59200,1.47,2013,0.06659370271773085,0.0,0.9334062972822692,59200,2.3329811294999998e-05
3549,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9418640263373.81,54067.0,0.16,3.04,25.53,0.11574074074074076,923986.5,4379,62.57,59200,1.49,2014,0.06878373095604662,0.0,0.9312162690439534,59200,2.3329811294999998e-05
3550,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2108.5,9423505283436.11,61164.0,0.0,3.65,25.42,0.0925925925925926,704731.099099099,4599,61.51,59200,1.41,2015,0.06874822036619746,0.0,0.9312517796338026,59200,2.3329811294999998e-05
3551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2063.38,9323418747352.54,55485.0,0.0,4.07,25.47,0.06481481481481481,1454538.5384615385,4402,60.93,59200,1.43,2016,0.06817596692804496,0.0,0.931824033071955,59200,2.3329811294999998e-05
3552,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8749766468290.52,41806.0,1.97,7.14,34.53,0.07228915662650602,333994.4181818182,1778,88.36,59300,0.67,2009,0.0,0.45620463561615704,0.5437953643838429,59300,2.0036706195e-05
3553,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8848485288676.96,37672.0,1.97,7.04,43.22,0.04016064257028112,836666.0897435899,1520,87.17,59300,0.42,2010,0.0,0.4619556726237983,0.5380443273762018,59300,2.0036706195e-05
3554,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8825367716582.42,41830.0,2.65,8.36,46.16,0.0642570281124498,2941692.2857142864,1471,90.07,59300,0.25,2011,0.0,0.4605462946887797,0.5394537053112204,59300,2.0036706195e-05
3555,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8867345674027.84,58484.0,3.37,5.84,38.18,0.052208835341365466,377543.75,1781,85.91,59300,0.31,2012,0.0,0.465063228728829,0.534936771271171,59300,2.0036706195e-05
3556,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9143893123796.94,60846.0,1.11,6.41,36.28,0.10441767068273093,3183172.904761905,1717,89.17,59300,0.36,2013,0.0,0.4633665095639786,0.5366334904360214,59300,2.0036706195e-05
3557,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8980338297564.18,62708.0,0.98,3.96,34.05,0.056224899598393566,1612400.4096262162,2047,88.08,59300,0.45,2014,0.0,0.4535930473211646,0.5464069526788354,59300,2.0036706195e-05
3558,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8554444943788.83,73021.0,0.93,7.07,31.29,0.13253012048192772,632365.4510190665,2036,87.13,59300,0.36,2015,0.0,0.4259198648330921,0.5740801351669079,59300,2.0036706195e-05
3559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2096.33,8541383914822.63,66020.0,1.26,5.6,31.77,0.0321285140562249,1120809.0,2071,84.98,59300,0.38,2016,0.0,0.4313350613411616,0.5686649386588384,59300,2.0036706195e-05
3560,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9012309366995.26,34931.0,0.0,2.28,16.5,0.04675324675324676,816250.0,2455,93.52,59600,0.94,2009,0.0,0.0,1.0,59600,1.8412406104000003e-05
3561,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9062791633937.99,37012.0,0.0,2.57,13.33,0.025974025974025976,345105.4333333333,2295,96.56,59600,0.99,2010,0.0,0.0,1.0,59600,1.8412406104000003e-05
3562,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9062791633937.99,51698.0,0.0,1.87,14.15,0.03636363636363636,1554821.5,2142,95.1,59600,0.46,2011,0.0,0.0,1.0,59600,1.8412406104000003e-05
3563,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9061368680313.57,52500.0,0.0,4.4,15.39,0.03636363636363636,505250.0,2138,97.66,59600,0.43,2012,0.0,0.0,1.0,59600,1.8412406104000003e-05
3564,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9063204399111.49,60455.0,0.0,2.78,19.29,0.044155844155844164,893222.9824999998,2338,96.54,59600,0.62,2013,0.0,0.0,1.0,59600,1.8412406104000003e-05
3565,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9068190167917.66,66172.0,0.0,4.93,20.07,0.1012987012987013,487812.1904761905,2416,94.12,59600,0.63,2014,0.0,0.0,1.0,59600,1.8412406104000003e-05
3566,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9066452209292.42,61422.0,0.0,4.37,22.15,0.08311688311688313,832453.1979166667,2451,87.88,59600,0.63,2015,0.0,0.0,1.0,59600,1.8412406104000003e-05
3567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8956433997193.57,60278.0,0.0,3.52,24.39,0.06493506493506493,680279.3023255814,2526,87.85,59600,0.59,2016,0.0,0.0,1.0,59600,1.8412406104000003e-05
3568,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2047.81,6892371065068.22,56667.0,0.0,2.28,17.36,0.030303030303030307,147072.32142857142,3336,83.6,59800,1.01,2009,0.0,0.0,1.0,59800,2.1191357607e-05
3569,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.63,6892371065068.22,54268.0,0.0,3.72,19.07,0.03263403263403263,442500.0,3172,85.72,59800,0.94,2010,0.0,0.0,1.0,59800,2.1191357607e-05
3570,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6892371065068.22,60038.0,0.0,4.61,16.32,0.04195804195804196,1661668.333333333,3211,78.51,59800,1.02,2011,0.0,0.0,1.0,59800,2.1191357607e-05
3571,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6892371065068.22,62192.0,0.0,4.67,18.36,0.023310023310023312,499708.4222222222,3616,76.77,59800,1.22,2012,0.0,0.0,1.0,59800,2.1191357607e-05
3572,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6892371065068.22,60893.0,0.0,3.96,19.31,0.04195804195804196,363816.3265306122,3284,81.97,59800,1.18,2013,0.0,0.0,1.0,59800,2.1191357607e-05
3573,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6896726614236.5,65637.0,0.0,5.26,20.03,0.037296037296037296,1461685.72010582,3365,74.21,59800,1.39,2014,0.0,0.0,1.0,59800,2.1191357607e-05
3574,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6896726614236.5,63613.0,0.0,4.51,18.63,0.03263403263403263,998054.607142857,3484,69.58,59800,1.5,2015,0.0,0.0,1.0,59800,2.1191357607e-05
3575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6936766521812.77,70703.0,0.0,3.93,25.42,0.02797202797202797,665600.0,3560,68.71,59800,1.25,2016,0.0,0.0,1.0,59800,2.1191357607e-05
3576,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1784.04,7602459939884.87,57988.0,0.0,4.98,22.19,0.014388489208633094,310792.5,6471,83.63,60000,1.97,2009,0.07759855789569255,0.0,0.9224014421043074,60000,4.679510353399999e-05
3577,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1795.75,7631195852372.45,59952.0,0.0,4.48,22.22,0.023980815347721826,1062083.3333333335,6000,82.65,60000,1.84,2010,0.07730635397221974,0.0,0.9226936460277804,60000,4.679510353399999e-05
3578,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1800.64,7639425345864.65,50507.0,0.0,4.98,22.09,0.02877697841726619,996617.6470588236,5465,84.9,60000,2.02,2011,0.07739930632578408,0.0,0.9226006936742159,60000,4.679510353399999e-05
3579,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1963.61,7783171154549.8,51389.0,0.0,5.15,24.59,0.026378896882494004,405000.0,5413,87.88,60000,1.75,2012,0.07347597279953039,0.0,0.9265240272004696,60000,4.679510353399999e-05
3580,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7861031864855.8,49955.0,0.0,3.68,24.42,0.05275779376498802,181437.6944444445,5484,89.68,60000,1.73,2013,0.07274821955657866,0.0,0.9272517804434214,60000,4.679510353399999e-05
3581,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2183.58,8017674322002.5,50433.0,0.0,3.67,24.56,0.016786570743405275,2771145.392222222,5510,90.36,60000,1.86,2014,0.07252019588051747,0.0,0.9274798041194824,60000,4.679510353399999e-05
3582,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8017614486682.38,51845.0,0.0,3.84,26.67,0.03836930455635491,403205.35714285716,5984,89.86,60000,1.87,2015,0.07252073709750201,0.0,0.927479262902498,60000,4.679510353399999e-05
3583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7829787142874.62,53359.0,0.39,3.96,23.21,0.026378896882494004,592608.9310515872,6367,88.3,60000,2.21,2016,0.07381609554915627,0.0,0.9261839044508438,60000,4.679510353399999e-05
3584,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8690116995086.9,44654.0,0.0,7.05,20.67,0.042328042328042326,331859.4871794872,2526,87.77,60600,0.93,2009,0.2794213911829427,0.0,0.7205786088170573,60600,1.9055807890000002e-05
3585,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8772228444206.88,47527.0,0.0,3.53,21.59,0.0291005291005291,1154947.333333333,2802,84.48,60600,0.97,2010,0.2768058989518545,0.0,0.7231941010481455,60600,1.9055807890000002e-05
3586,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8772228444206.88,33616.0,0.0,3.88,22.36,0.0291005291005291,1461538.4615384615,2603,77.41,60600,1.26,2011,0.2768058989518545,0.0,0.7231941010481455,60600,1.9055807890000002e-05
3587,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8772228444206.88,31875.0,0.0,2.45,19.81,0.023809523809523808,744300.6666666667,2655,76.05,60600,1.37,2012,0.2768058989518545,0.0,0.7231941010481455,60600,1.9055807890000002e-05
3588,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8756165100067.03,30286.0,0.0,3.27,25.53,0.05026455026455026,380000.0,2628,74.39,60600,1.17,2013,0.2768726049678825,0.0,0.7231273950321175,60600,1.9055807890000002e-05
3589,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8825330364935.79,26296.0,0.0,3.61,25.2,0.037037037037037035,4186048.469387755,2552,78.64,60600,1.51,2014,0.27645685594307795,0.0,0.7235431440569221,60600,1.9055807890000002e-05
3590,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1889.61,8873788032295.28,29759.0,0.0,3.51,28.32,0.05555555555555555,513202.0869565218,2482,73.73,60600,1.15,2015,0.2783535150197638,0.0,0.7216464849802362,60600,1.9055807890000002e-05
3591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1687.55,8642331038949.2,43452.0,1.11,4.87,23.56,0.03968253968253968,648589.2164918415,2610,72.49,60600,0.85,2016,0.2722455864654441,0.0,0.7277544135345559,60600,1.9055807890000002e-05
3592,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1829.02,4945154901528.65,49760.0,0.0,5.07,27.15,0.02992518703241895,1220739.583333333,2939,85.34,60800,0.67,2009,0.03557152385002068,0.0,0.954963026497434,60800,5.554592433799999e-05
3593,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1897.61,4261704217208.52,51250.0,0.42,6.25,26.91,0.032418952618453865,818000.0,2847,86.41,60800,0.59,2010,0.04127613897076,0.0,0.9477404345972864,60800,5.554592433799999e-05
3594,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1637.09,4263324498103.52,53333.0,0.4,6.0,25.05,0.0199501246882793,329468.95833333326,2750,87.93,60800,0.63,2011,0.04164050296798746,0.0,0.94738024486266,60800,5.554592433799999e-05
3595,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1838.28,4292862218819.38,52975.0,0.39,4.93,24.52,0.04738154613466334,976376.25,2798,84.27,60800,0.88,2012,0.0413539888698307,0.0,0.9477423034501848,60800,5.554592433799999e-05
3596,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4256517518032.41,52885.0,0.52,3.44,24.66,0.04239401496259352,1113191.833333333,3054,91.75,60800,0.91,2013,0.04272429897450517,0.0,0.9462788909463262,60800,5.554592433799999e-05
3597,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2059.22,4266678479556.17,55400.0,0.56,4.92,27.02,0.05735660847880299,8771467.966666665,3031,86.57,60800,0.95,2014,0.04262255239104696,0.0,0.9464068260894882,60800,5.554592433799999e-05
3598,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2113.4,4231943257791.58,50213.0,0.29,4.22,27.19,0.06733167082294264,607745.3529411765,3126,81.64,60800,1.15,2015,0.04297239257539971,0.0,0.9570276074246002,60800,5.554592433799999e-05
3599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4292846016010.43,41310.0,0.25,4.06,24.71,0.034912718204488775,851728.8346801349,3156,80.54,60800,1.38,2016,0.04191946239485746,0.0,0.9580805376051426,60800,5.554592433799999e-05
3600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3665859185604.2,77262.0,0.0,1.2,15.77,0.010230179028132991,618750.0,1002,100.0,61200,0.25,2009,0.0,0.0,1.0,61200,2.527582084e-05
3601,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3674048830613.57,69286.0,0.0,0.89,7.95,0.02557544757033248,308249.5918367348,1120,100.0,61200,0.38,2010,0.0,0.0,1.0,61200,2.527582084e-05
3602,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3684196868994.74,68958.0,0.0,0.0,4.23,0.01278772378516624,420454.54545454547,1064,100.0,61200,0.35,2011,0.0,0.0,1.0,61200,2.527582084e-05
3603,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3710269217116.35,60982.0,0.0,1.71,5.12,0.043478260869565216,310138.88888888893,996,100.0,61200,0.31,2012,0.0,0.0,1.0,61200,2.527582084e-05
